Date,TempMax,TempMin,TempMean,RelHumMax,RelHumMin,RelHumMean,WindGustMax,WindGustMin,WindGustMean,WindSpeedMax,WindSpeedMin,WindSpeedMean,SunShDurMin,ShWaveRad,UVRad,Evapotranspiration,zone
2014-01-02T00:00:00,25.600426,12.240426,18.155424,94.57993,50.815685,79.60046,6.2,3.1,4.204167,2.7073975,1.5524175,2.1512225,643.3818,4382,466.08,1.9296,
2014-01-03T00:00:00,23.050425,11.370426,16.61959,97.3187,47.404877,76.39005,6.7,3.2,4.470833,2.7802877,1.6763055,2.2739542,639.53937,4540,469.00003,2.2103996,
2014-01-04T00:00:00,23.050425,11.5904255,15.81126,97.971664,51.919422,82.92639,6.5,2.7,4.304167,2.4020824,1.6970563,2.0668185,632.0773,4516,469.73,1.9022402,
2014-01-05T00:00:00,22.810425,11.910426,15.826259,97.267784,56.19753,84.28297,5.4,2.2,3.7916667,2.5495098,1.3000001,1.9265536,505.7371,4358,465.78998,1.8705599,
2014-01-06T00:00:00,21.390425,12.350426,16.07376,99.87569,63.87558,87.65372,4.6,1.9,3.1541662,2.0808651,0.42426407,1.4581858,127.57086,2380,261.61002,1.0180801,
2014-01-07T00:00:00,22.840425,10.220426,16.097507,100.07235,55.333836,84.561134,5.5,1.4,3.5624998,2.4738634,0.28284273,1.6545295,326.80203,3527,388.94,1.63584,
2014-01-08T00:00:00,22.140425,9.940426,15.023342,96.971634,39.05703,74.94399,6.3,3.1,4.3875,2.5612497,1.746425,2.180196,647.98334,4663,483.51004,2.3255994,
2014-01-09T00:00:00,22.110424,10.500426,14.964176,99.46614,53.650223,82.57309,5.7,2.9,4.016667,2.745906,1.2083046,2.0837018,647.9273,4602,484.15,1.9943998,
2014-01-10T00:00:00,23.140425,10.510426,16.026674,99.26675,54.16118,82.902214,5.1,1.8,3.458333,2.4515302,1,1.6728735,566.9367,4534,474.75,1.8489602,
2014-01-11T00:00:00,25.540424,14.260426,19.076258,92.85756,48.80262,76.10569,5.1,1.8,3.5375001,2.505993,0.5,1.6541096,646.35834,4480,486.43002,2.0736003,
2014-01-12T00:00:00,24.280424,14.360426,18.08959,93.13848,54.625973,79.30778,5.4,2.6,3.8708332,2.404163,1.4866068,1.9242646,269.87173,2808,356.37,1.5955198,
2014-01-13T00:00:00,25.850426,14.020426,18.717924,92.973076,50.26179,76.96279,6.4,3.3,4.7625003,2.6925824,1.6552945,2.3385103,640.6802,4511,488.58997,2.2593591,
2014-01-14T00:00:00,22.820425,13.630425,17.057928,99.29464,58.84817,84.247475,6.3,3,4.2000003,2.5455844,0.98994946,1.8225422,454.0263,4118,444.59003,1.8921602,
2014-01-15T00:00:00,19.560425,13.250426,15.79626,99.35678,61.41589,89.32138,4.7,2.7,3.6375005,2.1954498,0.41231057,1.5706114,233.85506,3742,429.51,1.66032,
2014-01-16T00:00:00,23.570425,13.130425,15.954177,97.16974,50.314198,86.12232,4.6,1.3,3.3416665,2.34094,0.2,1.4144126,207.99915,3801,413.83997,1.6934401,
2014-01-17T00:00:00,23.580425,12.900426,16.83876,97.2939,54.591026,84.875145,5.2,1.8,3.6750002,2.6925824,1.264911,1.9844451,516.9704,4631,493.55,2.0260806,
2014-01-18T00:00:00,27.590425,14.650426,19.189592,93.73618,39.525192,77.97109,5.8,1.9,3.758333,2.8442926,0.92195445,2.0373232,594.14496,4727,504.51,2.2766397,
2014-01-19T00:00:00,27.470425,14.820426,20.138758,95.586395,48.344723,77.27716,6.4,1.4,3.999999,2.7658634,0.98994946,2.1262386,486.9783,4309,470.42996,2.18736,
2014-01-20T00:00:00,26.160425,13.240426,18.341677,97.42716,44.191776,80.137,7.4,3.1,4.641667,3.3421547,1.5811387,2.3109634,496.60318,4649,495.27002,2.3745596,
2014-01-21T00:00:00,25.210424,12.760426,17.054174,98.25161,55.281975,84.88363,6.2,1.7,3.7416668,2.5632012,0.82462114,1.9362291,657.08887,4836,512.85,2.16576,
2014-01-22T00:00:00,27.750425,13.520426,18.455843,98.22249,45.821598,82.9718,4.5,1.9,3.2749999,2.5,0.70710677,1.6194762,512.0834,4813,516.43994,2.2262397,
2014-01-23T00:00:00,27.910425,13.8404255,19.63251,94.86812,47.05671,77.78973,5.1,2.7,3.675,2.758623,0.94868326,1.8485609,658.4182,4800,517.88,2.3932798,
2014-01-24T00:00:00,27.180426,13.720426,19.217926,94.739174,47.83592,78.075096,5.4,2.9,3.8374999,2.3259406,1.3,1.885315,591.96515,4675,514.37,2.37168,
2014-01-25T00:00:00,26.310425,14.000426,19.512506,92.19158,45.224396,74.895775,7,3.2,5.0499997,3.1144822,1.5,2.429774,659.0079,4827,524.41003,2.5200005,
2014-01-26T00:00:00,24.950424,12.950426,18.165844,93.46879,45.594288,74.2844,7.6,3.3,5.0750003,3.4409301,1.9723083,2.545416,649.9083,5040,528.47003,2.6164804,
2014-01-27T00:00:00,23.590425,12.570426,17.020424,95.069305,50.15483,78.55938,7,3.2,4.7833333,2.8301945,1.4764823,2.3499064,587.20123,5003,517.87,2.3112,
2014-01-28T00:00:00,21.370424,11.630425,15.507092,96.36245,59.347286,84.07878,5.7,2.7,4.2041664,2.5961509,1.1661904,2.0932493,562.8829,4915,520.01996,2.1787202,
2014-01-29T00:00:00,25.660425,11.680426,17.047092,99.14749,48.581993,81.301796,5.5,2.4,3.9124997,2.9068882,1.0198039,2.0389118,565.83624,5138,538.10004,2.3486402,
2014-01-30T00:00:00,26.290424,11.630425,18.09126,98.886284,43.88224,78.85527,5.1,2.1,3.7541666,2.7166157,1.2041595,1.9221808,548.61365,4826,515.54004,2.2464,
2014-01-31T00:00:00,24.970425,13.580426,17.738344,98.074326,50.258102,83.35779,5.8,3,4.3750005,2.624881,1.3000001,2.1327326,655.97327,5052,541.13007,2.3544004,
2014-02-01T00:00:00,25.300425,13.200426,18.035841,97.23508,51.79672,82.73687,6.5,3.4,4.8416667,2.7802877,1.421267,2.3660831,666.3318,5156,545.41,2.4638398,
2014-02-02T00:00:00,25.930426,12.550426,17.856256,96.47477,43.155567,77.35841,7.6,3.3,5.170834,3.3837848,1.431782,2.5675123,669.23334,5230,550.06,2.5848002,
2014-02-03T00:00:00,25.350426,11.790426,17.015425,96.38874,46.124542,78.09482,6.6,3.1,4.6125,2.8844411,1.5033296,2.2665503,656.6717,5280,556.91,2.5286403,
2014-02-04T00:00:00,24.790424,11.940426,16.614594,98.630905,55.711674,82.23145,7.5,1.2,3.9000003,3.2202485,0.64031243,1.9880495,603.05975,5143,553.29004,2.3155203,
2014-02-05T00:00:00,27.170425,11.820426,18.917093,99.01804,46.647694,80.51126,6.7,2.5,3.833333,3.026549,0.89442724,2.0515857,440.14948,4713,518.31,2.3183997,
2014-02-06T00:00:00,27.870424,14.920426,21.151258,97.714096,39.629314,71.9861,7.6,1.3,4.1666665,3.622154,0.50990194,2.1165478,665.2318,5081,550.04004,2.7316806,
2014-02-07T00:00:00,28.340425,14.690426,21.014591,98.91725,35.188824,72.54149,7,1.4,3.9833336,2.9614186,0.22360681,1.8821272,665.5496,5289,571.82,2.7936,
2014-02-08T00:00:00,29.290424,17.600426,22.20584,99.06478,45.854202,78.631226,6.8,2.8,4.558334,3.1400635,1.6155494,2.186776,623.3646,5228,570.03,2.62944,
2014-02-09T00:00:00,29.020426,18.220425,22.572924,96.51805,48.968605,77.2253,8.3,1.9,3.8000002,2.4020824,0.28284273,1.3707925,549.1539,4984,542.18005,2.5416002,
2014-02-10T00:00:00,27.550425,15.870426,21.720428,93.838394,45.913853,69.46098,6,1,3.0791667,2.385372,0.44721362,1.7493747,635.2075,4538,512.51,2.4091198,
2014-02-11T00:00:00,27.050425,15.470426,21.145842,95.116356,43.15046,67.66627,6.3,2.4,4.016667,2.9546573,1.2083046,1.8413996,638.58466,4977,556.36,2.7504,
2014-02-12T00:00:00,26.830425,13.410426,19.545425,96.28284,33.07783,66.8686,6.2,2.4,3.820834,2.6627054,1.0770329,1.9608656,641.4894,5321,564.87006,2.9664004,
2014-02-13T00:00:00,27.490425,13.360426,19.911257,91.52475,32.40429,63.599594,6.2,1.8,3.758334,2.6476402,0.50990194,1.834238,676.82733,5546,594.78,2.9779198,
2014-02-14T00:00:00,26.390425,13.500426,20.233341,88.57997,36.521523,64.16735,5.7,1.3,3.7208335,2.376973,0.5,1.8009957,662.5466,5384,597.4601,2.9116802,
2014-02-15T00:00:00,24.080425,16.370424,19.38959,95.10211,51.479473,74.441086,7.3,2.3,5.1,3.5468295,1.7088008,2.5159175,511.59766,4667,500.93002,2.5473604,
2014-02-16T00:00:00,18.780424,16.600426,17.370844,100.0663,90.28337,94.64246,8.8,2.7,5.75,3.9698865,0.5,2.389362,0,1013,119.67,1.49904,
2014-02-17T00:00:00,21.120424,10.950426,17.114594,96.7256,66.8576,86.501945,7.4,2.7,4.4458337,3.5510561,1.3928387,2.3603666,267.9244,2084,263.66,1.6876804,
2014-02-18T00:00:00,23.660425,12.100426,17.529593,93.33169,41.286003,70.92717,6.6,3,4.5624995,2.6925824,1.2206556,2.2538629,688.4166,5809,615.18005,3.8246403,
2014-02-19T00:00:00,26.410425,12.930426,18.89501,94.20653,41.18314,75.21891,6.1,2.9,4.2375,2.751363,1.3038405,2.10629,689.6833,5827,619.93,3.67488,
2014-02-20T00:00:00,26.920425,13.240426,18.857508,96.47477,38.94739,76.477776,5.2,2.8,3.9999993,2.9529645,1.264911,2.1595447,690.9667,5880,624.47,3.5640001,
2014-02-21T00:00:00,26.940426,12.740426,19.395424,97.03562,39.03302,73.658,4.5,1.8,3.1916666,2.6683328,0.60827625,1.5387636,692.2834,5870,628.37006,3.5121603,
2014-02-22T00:00:00,27.860424,12.910426,20.15209,96.1502,40.62258,75.56306,6,2.3,3.8249998,2.6925824,0.4,2.0215676,692.3879,5837,631.69,3.6475198,
2014-02-23T00:00:00,27.790424,15.000426,21.075424,95.21497,45.655865,75.72008,6.1,2.7,4.0375004,3.001666,1.4317821,2.0940068,562.89056,5152,594.2,3.3479996,
2014-02-24T00:00:00,28.240425,16.990425,22.103342,94.347305,52.945934,78.13752,8.9,2.7,4.4125,3.6619666,1.4866068,2.1711571,597.62476,5456,614.12,3.3940802,
2014-02-25T00:00:00,28.320425,14.890426,21.945007,95.21805,43.946136,72.745255,7.6,2.9,4.541667,3.3941126,1.6552945,2.433613,612.0954,5623,617.24994,3.77568,
2014-02-26T00:00:00,27.600426,15.230426,20.707926,95.1133,42.998318,75.832344,7.6,2.9,4.3,3.4669871,1.3928387,2.3309119,697.56665,5971,650.32996,3.7584,
2014-02-27T00:00:00,28.280424,16.840425,21.610008,92.67099,44.627342,75.014984,6.9,2.2,4.024999,3.2015622,1.7088008,2.2124507,546.5638,5332,611.05005,3.28752,
2014-02-28T00:00:00,26.450424,16.440426,20.689175,97.676956,51.20045,78.72756,10.5,2.5,4.6666665,6.053924,1.3038405,2.7546568,415.60318,4572,550.4,2.8756804,
2014-03-01T00:00:00,27.940426,17.120424,21.76209,93.677605,47.125015,74.73328,8.5,2.6,4.916667,4.049691,1.5811388,2.6113515,558.8081,5774,651.34,3.52656,
2014-03-02T00:00:00,26.690426,16.330425,21.467926,100.00665,53.570724,78.09252,7.4,2.3,4.3124995,3.8418746,1.2083046,2.2815433,342.46127,4759,548.38,2.7878401,
2014-03-03T00:00:00,27.770426,17.200424,21.46209,96.64493,45.826984,77.77915,6.8,2,4.1,2.9206164,0.9055385,2.0967393,440.181,5261,584.23004,2.9952004,
2014-03-04T00:00:00,27.340425,17.180426,22.089174,89.48116,42.454426,67.32198,7.8,3.2,5.700001,4.609772,1.6278821,2.8614848,541.1866,5186,598.5,3.3551998,
2014-03-05T00:00:00,28.310425,15.210426,21.425842,99.30395,37.08669,71.40324,7.7,2.5,5.1125,3.6235344,2.0024984,2.7424595,700.7252,6216,682.61005,3.7252803,
2014-03-06T00:00:00,27.990425,15.390426,21.125845,95.88004,36.69408,72.46925,7.7,3.2,4.7166667,3.383785,1.2041595,2.4515834,709.1545,6270,686.17004,3.5222402,
2014-03-07T00:00:00,28.550425,14.540426,21.192091,99.36454,35.154724,70.93421,6.9,2.7,4.3875,2.9274564,1.104536,2.4677238,708.9366,6320,692.97003,3.5063999,
2014-03-08T00:00:00,28.940426,14.700426,21.698343,95.95482,30.041786,65.61287,6.5,1.9,4.2125006,2.758623,1.104536,2.084339,711.3591,6432,699.13995,3.4876802,
2014-03-09T00:00:00,29.040424,14.290426,21.691675,97.32303,34.05319,66.54911,7,2.2,4.325,2.7658632,1.1661904,2.252126,514.55597,6105,668.5,3.3465598,
2014-03-10T00:00:00,29.380424,14.490426,22.703339,97.43259,33.994904,65.3444,7,3.1,4.5333333,3.3120992,1.5033296,2.2241335,346.49814,5787,648.9,3.2472005,
2014-03-11T00:00:00,30.570425,16.480425,24.061676,98.23962,32.02023,61.832104,7.6,1.7,4.041667,3.3615472,0.1,1.9390279,716.1539,6418,711.57996,3.49056,
2014-03-12T00:00:00,31.610424,17.550425,25.071259,98.820076,34.88406,65.818306,5.3,0.8,2.8333333,1.8439089,0.22360681,1.1068456,564.8001,6241,700.45996,3.1176004,
2014-03-13T00:00:00,31.770426,20.300425,25.219591,91.32693,43.400414,72.35721,5.5,1.9,3.4958332,2.4020824,0.1,1.545691,502.0322,5094,587.81,2.7979195,
2014-03-14T00:00:00,31.930424,17.390425,24.801674,95.023636,36.749233,67.137474,6.2,1.8,4.1416664,2.9274564,1.3601471,2.1438031,689.7732,6368,718.02,3.4704,
2014-03-15T00:00:00,31.430426,17.220425,24.052092,92.96131,31.279074,63.345993,6.6,3.5,4.4499993,2.9832869,1.4035668,2.2596276,722.10004,6691,731.62994,3.7900803,
2014-03-16T00:00:00,32.110424,17.460424,23.918756,94.7041,33.755573,64.833374,6.3,2.7,4.3541665,3.0463092,1.3892444,2.304743,723.3015,6706,734.67,3.6864002,
2014-03-17T00:00:00,32.510426,18.510426,25.677507,96.44099,32.618267,61.60497,5.7,1.2,3.2666667,2.4020824,0.44721362,1.5985188,724.88336,6705,737.71,3.5784001,
2014-03-18T00:00:00,32.910423,19.490425,26.541258,97.3862,39.29289,66.693794,5.6,1.4,3.3916667,2.385372,0.92195445,1.6227278,726.26666,6647,741.63007,3.44592,
2014-03-19T00:00:00,32.850426,22.450424,26.537924,96.816765,41.803722,71.224815,7.9,2.1,5.154166,3.2557642,0.31622776,2.2524111,523.567,5937,672.05,3.3091204,
2014-03-20T00:00:00,32.470425,20.250425,25.706675,90.60069,29.199678,63.595844,7,2.6,4.5708337,3.0066593,1.2806249,2.3615026,654.74005,6465,735.27,3.8908799,
2014-03-21T00:00:00,32.080425,19.070425,25.595428,93.286224,39.265644,66.79664,6.8,1.6,3.7458327,3,0.36055514,1.6480759,677.41974,6181,691.92004,3.5496001,
2014-03-22T00:00:00,33.490425,19.050425,25.850428,95.297874,33.483944,67.70132,7.8,2.9,5.454167,3.3376637,1.0049876,2.3346176,657.21924,6461,738.94,4.06224,
2014-03-23T00:00:00,30.300425,19.230425,25.027506,99.18838,51.861794,74.30048,6.8,2.3,4.1208334,3.4176016,0.5830952,1.9205803,669.00165,5748,653.2,3.4156802,
2014-03-24T00:00:00,30.880424,19.720425,24.474174,98.167366,56.30247,82.88163,8.3,1.7,5.2791667,3.4713109,0.5830952,1.8817202,518.02527,5205,573.45,3.3407998,
2014-03-25T00:00:00,31.080425,19.650425,25.543756,96.33195,54.816174,78.03013,9.8,2.8,5.195833,3.0805843,0.31622776,1.8788122,456.62827,5064,592.80005,3.03984,
2014-03-26T00:00:00,32.600426,22.160425,27.170425,97.295395,57.671997,81.17042,8.4,1.4,4.779167,2.7166157,1.1,1.8527724,397.67273,5581,641.64,3.2270403,
2014-03-27T00:00:00,34.440426,25.040424,28.949594,95.80087,44.753376,76.28582,8.8,2.6,6.225,3.8078864,1.6492423,3.0946903,505.7106,6124,711.04004,3.816,
2014-03-28T00:00:00,35.170425,25.220425,29.17376,91.962654,36.956078,68.26377,8.8,3.8,6.458334,4.4553337,2.2203603,3.1836574,731.71967,6867,776.91,4.5791993,
2014-03-29T00:00:00,35.690426,24.380424,29.462091,89.29933,31.485243,57.48015,9.2,5.2,7.2333336,4.609772,2.7313,3.7664363,741.4667,7085,783.83,4.8758407,
2014-03-30T00:00:00,35.770424,24.240425,29.445839,84.375084,34.319935,59.00136,10.3,3.8,6.6583333,5.059644,1.7204651,3.342408,742.8667,7016,788.19006,4.597919,
2014-03-31T00:00:00,35.970425,24.200424,29.551254,99.41484,30.395973,61.9541,9.5,3.4,6.154167,4.6647615,1.2806249,2.893143,742.87256,7003,793.1401,4.43376,
2014-04-01T00:00:00,34.580425,24.220425,28.950006,99.475204,34.083553,68.25358,9.8,2.6,5.279167,4.5343137,1.3341664,2.4192288,694.9923,6851,781.35,3.9974403,
2014-04-02T00:00:00,35.420425,24.930426,29.203756,93.2513,30.13188,66.65512,7.8,2.8,5.2375007,3.1827662,1.7,2.405815,693.68365,6544,759.01,3.8145597,
2014-04-03T00:00:00,35.260426,23.100426,28.63209,97.51802,41.576954,75.38342,8.4,2.3,5.7499995,3.1016126,1.0630146,2.2940998,620.229,6588,734.32996,3.9110398,
2014-04-04T00:00:00,30.350426,20.980425,24.28126,96.60034,58.524494,81.27496,9.9,2,4.9583335,5,1.029563,2.7358387,444.851,5789,676.73,4.1875196,
2014-04-05T00:00:00,32.610424,21.130424,27.006674,99.36213,43.74794,75.22823,5.8,2,3.5083332,1.9104972,0.36055514,1.3330487,589.01904,6437,716.3,4.23936,
2014-04-06T00:00:00,31.910423,24.080425,27.062094,97.93785,61.81155,82.1145,9.4,2.4,5.7833333,3.5057096,1.2041595,2.3019156,494.02676,5343,646.95,3.5913599,
2014-04-07T00:00:00,33.990425,24.910425,28.880846,94.63338,58.96383,80.648994,9.3,3.9,6.5166664,3.5902646,2.1931713,2.8783896,378.28973,5157,614.03,3.3638399,
2014-04-08T00:00:00,33.960426,26.470425,29.414175,91.498146,58.084316,77.77479,10.4,3.7,7.420834,4.8093657,1.0049876,3.5418737,412.83636,5355,676.85,3.71664,
2014-04-09T00:00:00,33.070423,24.740425,27.964592,95.91132,60.381428,82.19247,10,2.3,5.745833,4.604346,1.118034,2.6411269,505.60526,5504,674.5799,3.93408,
2014-04-10T00:00:00,33.920425,21.920425,28.107508,98.28384,40.72277,74.37784,7.2,1.7,4.3666663,2.6925824,0.64031243,1.823815,599.8308,6532,743.86005,4.67136,
2014-04-11T00:00:00,34.890427,23.180426,28.665846,97.34176,37.62827,73.19894,7.5,2,4.258333,3.1384711,0.94868326,1.9559064,671.8485,7086,793.08,4.7548795,
2014-04-12T00:00:00,34.750423,21.940426,28.458755,96.01062,35.767006,68.83056,7.6,1.9,4.4374995,2.6907248,0.5830952,1.8696175,679.2071,6864,786.86993,4.8067207,
2014-04-13T00:00:00,34.080425,22.680426,28.032923,88.390594,41.137604,67.48052,6.1,1.4,3.6166668,2.6172504,0.4,1.6921421,701.5794,6770,775.53,4.62384,
2014-04-14T00:00:00,35.390427,22.980425,28.704172,89.76898,36.94617,68.08318,4.7,1,3.0958335,2.376973,0.14142136,1.2277871,748.4172,7293,827.80005,4.7088003,
2014-04-15T00:00:00,35.440426,23.320425,29.28959,97.823425,38.418243,70.235985,5.7,1.5,3.395833,2.0880613,0.22360681,1.4591383,647.7064,6998,810.22,4.273921,
2014-04-16T00:00:00,35.990425,24.490425,29.556673,95.04401,40.07411,71.81051,8.2,1.5,4.1791673,2.3430748,0.41231057,1.2155572,711.1392,6748,771.55,4.2264,
2014-04-17T00:00:00,35.430424,25.580425,29.77417,90.79217,44.287865,71.82961,7.4,2.1,4.933334,2.8653097,0.64031243,1.8867502,714.17096,6955,798.05994,4.4927998,
2014-04-18T00:00:00,35.650425,25.120424,29.926674,92.30782,44.44155,74.54377,7,1.2,4.058333,2.7294688,0,1.8641089,640.9922,7049,806.54004,4.5316796,
2014-04-19T00:00:00,35.160423,24.840425,29.646263,96.83559,45.83124,72.1924,7,2.2,3.4791667,1.9416487,0.1,1.3666593,699.7906,7041,805.81995,4.83264,
2014-04-20T00:00:00,37.510426,24.900425,31.137094,97.883156,32.32703,63.19023,6.9,2,3.9750004,2.9546573,0.36055514,2.0287423,699.17737,7210,826.4799,4.81104,
2014-04-21T00:00:00,36.930424,24.420425,30.76126,95.10225,28.233353,57.64183,6.4,0.9,3.4916666,2.4351592,0.41231057,1.6236821,769.8068,7357,840.73,4.752,
2014-04-22T00:00:00,37.760426,24.570425,30.537926,95.84944,25.840942,61.17415,6.3,1.7,3.9124994,2.7018511,0.50990194,1.8127885,750.9713,7431,845.11,4.7563195,
2014-04-23T00:00:00,38.360424,24.780424,30.417093,84.49071,24.138435,59.154617,7.9,3.4,5.2625003,3.7121422,2.0396078,2.812083,768.7167,7387,816.03,4.8528,
2014-04-24T00:00:00,38.460426,26.450424,31.71376,89.15028,27.674177,59.07933,7.3,3.8,5.5083327,3.5510561,1.9416488,2.5039377,675.6308,7018,787.41003,4.47264,
2014-04-25T00:00:00,36.390427,26.230425,30.57959,96.743256,46.792137,72.58669,8.5,2.5,6.1625004,3.9217343,1.4422206,2.6262972,624.2843,6860,795.00995,3.9355202,
2014-04-26T00:00:00,36.480427,26.020426,29.920845,94.40946,53.81049,78.36518,9.6,3.6,6.4125004,4.244997,0.28284273,2.7830913,553.51044,6035,690.7999,3.6000004,
2014-04-27T00:00:00,35.840424,24.270426,30.353758,89.602615,58.228043,77.04919,8.6,2.4,5.870834,4.304649,1.811077,2.8998356,521.5446,6304,742.93,4.60512,
2014-04-28T00:00:00,34.450424,24.570425,29.615423,96.51699,54.623413,75.33606,9.1,3.5,5.9708333,4.5617976,1.0440307,2.6862757,536.4572,5856,691.73,4.1471996,
2014-04-29T00:00:00,34.600426,20.320425,28.213758,95.22711,62.071236,80.42926,10.9,3.4,7.566667,4.7423625,1.0440307,3.0917435,498.2141,5587,650.6399,4.373281,
2014-04-30T00:00:00,34.230427,21.300425,29.512926,98.062996,58.248978,77.558495,8.8,2.5,5.495833,3.6055512,1.6124516,2.341749,729.8874,6096,737.42004,4.363199,
2014-05-01T00:00:00,33.420425,23.420425,28.82167,94.54831,58.956036,78.448875,8.2,3.1,5.6874995,4.360046,0.86023253,3.087527,593.58875,5735,668.5199,4.48992,
2014-05-02T00:00:00,33.730427,22.220425,28.174173,91.77391,56.35298,76.98296,11.6,3.5,6.9208336,5.8189344,0.44721362,2.940266,491.33905,5651,682.56,4.4971204,
2014-05-03T00:00:00,32.340424,21.050425,26.371674,95.6674,60.605183,79.44999,10.8,3.3,7.025,4.0718546,0.1,2.3412309,660.2675,5153,634.99005,4.10832,
2014-05-04T00:00:00,33.410423,22.260426,28.72126,91.90438,55.905853,76.25057,8.9,2.4,5.616667,4.588028,0.36055514,2.539355,646.04333,4259,537.37,3.53088,
2014-05-05T00:00:00,31.530424,23.180426,26.974174,97.70625,62.35477,82.65235,11.3,1.5,5.4833336,4.770744,0.70710677,2.028658,637.43695,4130,485.11996,3.4056,
2014-05-06T00:00:00,34.050426,24.330425,29.645424,96.83009,52.807316,74.252144,6.7,2.1,4.704166,3.3837848,1.118034,2.1552856,678.12604,6643,804.41003,5.1350403,
2014-05-07T00:00:00,33.110424,25.540424,28.577507,91.3982,63.308964,79.46831,11.1,4.1,7.8333325,4.924429,2.3323808,3.8624208,727.1109,6043,708.52,5.3251195,
2014-05-08T00:00:00,33.150425,25.860424,29.167091,92.07205,64.89819,80.746254,14.8,7,10.599999,6.4070277,3.5057096,5.0222087,483.01013,5653,637.7999,5.3683195,
2014-05-09T00:00:00,36.930424,28.500425,32.059597,86.18001,55.040756,73.32236,12.3,8.3,10.670833,6.6753273,4.4553337,5.7028804,716.0963,6547,773.20996,5.7902393,
2014-05-10T00:00:00,34.030426,27.830425,30.817091,85.44587,55.582695,70.642876,9.7,5.8,7.587499,4.909175,3.324154,4.1108584,296.07477,4505,579.7,4.6569595,
2014-05-11T00:00:00,30.790424,26.380424,27.960428,94.08139,66.00926,82.81187,10,4.8,7.725001,4.9162993,2.6925824,3.7800217,513.20905,4929,574.63,4.1212807,
2014-05-12T00:00:00,34.120426,26.370424,30.367088,93.191864,63.479992,78.1783,10.7,6.4,8.529166,5.124451,3.5,4.3527465,424.04025,6300,722.75,5.1004806,
2014-05-13T00:00:00,36.060425,27.370424,30.842505,92.843796,57.15529,76.79874,10.6,5.7,8.079166,5.0487623,2.529822,4.04239,538.6168,6796,773.55,5.4273605,
2014-05-14T00:00:00,36.380424,27.340425,30.754595,94.34398,47.47158,75.04526,9.2,5.4,7.8791676,5.1478148,1.2083046,3.7954533,619.2522,6623,779.50995,5.4316797,
2014-05-15T00:00:00,36.280426,26.410425,29.538345,95.7241,48.80725,79.50135,9.5,4.9,7.2791677,4.920366,1.8788295,3.636795,572.4501,6534,770.68994,5.2113595,
2014-05-16T00:00:00,36.440426,26.380424,31.103758,94.72652,42.655266,73.61698,9.2,3.5,6.666666,4.4777226,1.3038404,3.1695116,531.9525,6922,788.82,5.28912,
2014-05-17T00:00:00,35.220425,27.300425,30.745842,94.944855,58.262314,77.148994,9.8,2.3,5.725,3.5057096,1.4422206,2.7843742,579.07324,6846,791.7901,4.91472,
2014-05-18T00:00:00,35.740425,27.740425,31.267923,93.4095,56.64594,75.28555,8.6,2.3,5.6833324,3.5735137,0.86023253,2.5486403,670.07404,7012,810.59,4.9276805,
2014-05-19T00:00:00,35.500423,28.020426,31.648766,92.86885,56.142918,73.82015,8.8,3.5,6.2416673,3.6124783,2.0024984,2.9842527,653.50903,6636,779.1701,4.6699204,
2014-05-20T00:00:00,36.040424,27.800425,31.625008,90.8583,51.15224,71.44149,9.8,4.7,7.6250005,4.9648767,2.529822,3.718147,589.28046,6747,765.8,4.7937603,
2014-05-21T00:00:00,36.510426,27.270426,31.34501,94.27517,49.721077,71.91704,10.8,5.9,8.654168,5.7218876,3.3136082,4.5175757,616.4413,7053,812.8301,4.7203207,
2014-05-22T00:00:00,36.360424,27.460424,31.39042,95.28418,50.192013,73.95457,9.4,2.8,7.2999997,4.554119,1.6401219,3.5396497,615.68823,6595,775.27,4.2148805,
2014-05-23T00:00:00,36.680424,28.000425,32.121258,92.32398,47.373966,71.76446,7.9,3.5,5.6125007,3.5,1.360147,2.5769374,694.83777,6637,789.89996,4.181761,
2014-05-24T00:00:00,33.690426,25.280424,28.722511,94.858635,57.554047,80.04816,6.7,2.3,5.0000005,3.7802117,2.3600848,2.920701,198.13588,3359,422.97998,2.3457599,
2014-05-25T00:00:00,32.360424,24.920425,27.601255,96.32556,62.454323,84.42231,6.8,4,5.4625,3.2557642,1.9235383,2.6269424,117.97137,3031,361.89996,2.5675201,
2014-05-26T00:00:00,33.300426,26.330425,29.075844,96.11006,60.054974,81.57409,8.1,1.9,4.858333,3.4058774,0.7211103,1.7255569,500.77554,5511,635.99,3.43152,
2014-05-27T00:00:00,31.750425,26.450424,28.526667,94.81163,69.65168,84.30698,10.6,2,6.8749995,4.4045434,1.0770329,3.0781887,506.03232,4706,566.79,3.4891195,
2014-05-28T00:00:00,30.100426,25.850426,27.95709,96.10193,75.6239,86.8187,16.1,4.9,10.154167,6.61211,1.6278821,4.5264106,353.4428,4243,489.27,3.97152,
2014-05-29T00:00:00,34.220425,25.970425,29.595842,97.316025,62.314857,81.84376,8.8,3.8,6.150001,3.2015622,0.86023253,2.1966653,615.2241,5561,680.38007,4.2062407,
2014-05-30T00:00:00,31.610424,26.680426,28.973755,95.21096,71.587814,84.07677,8,3.2,5.3833327,3.443835,1.7029386,2.374079,516.90906,5482,675.09,4.4294395,
2014-05-31T00:00:00,31.770426,24.570425,27.330423,95.23185,69.69157,86.91046,8,2.1,5.008333,3.5510561,0.22360681,1.7743979,478.2722,4772,574.3599,4.0089602,
